"Company";"TypeName";"Inches";"resolution_width";"resolution_height";"touchscreen";"cpu_brand";"cpu_name";"cpu_speed";"Ram";"memory_type";"primary_storage";"secondary_storage";"gpu_brand";"OpSys";"Weight";"Price";"id"
"Lenovo";"2 in 1 Convertible";10.1;1920;1200;1;"Intel";"Atom x5-Z8550";1.4;4;"Flash Storage";64;0;"Intel";"windows";0.69;34433;1190
"Razer";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";1024;0;"Nvidia";"windows";1.95;186427;1191
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Nvidia";"windows";2.0;101179;1192
"HP";"Ultrabook";12.5;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.26;122381;1193
"HP";"Ultrabook";13.3;3840;2160;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.3;109171;1194
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"SDD";256;0;"Nvidia";"windows";2.18;53807;1195
"Dell";"Notebook";15.6;1366;768;1;"Intel";"Core i3";2.4;8;"HDD";1024;0;"Intel";"windows";2.3;24989;1196
"Dell";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";2.18;39960;1197
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.88;84129;1198
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.7;85141;1199
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";1.54;54931;1200
"Apple";"Ultrabook";11.6;1366;768;0;"Intel";"Core i5";1.6;4;"Flash Storage";256;0;"Intel";"macos";1.08;51096;1201
"HP";"Workstation";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"AMD";"windows";1.9;79654;1202
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"windows";2.1;25468;1203
"Lenovo";"2 in 1 Convertible";14.0;2560;1440;1;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.27;124622;1204
"HP";"Ultrabook";14.0;2560;1440;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.54;117120;1205
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";180;0;"Intel";"windows";1.7;63883;1206
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"windows";2.24;39267;1207
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Intel";"N/A";1.9;18062;1208
"HP";"Notebook";15.6;1366;768;0;"AMD";"E-Series 7110";1.8;4;"HDD";500;0;"AMD";"windows";1.86;15824;1209
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"HDD";1024;0;"AMD";"N/A";2.32;31915;1210
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";2.3;62284;1211
"Dell";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.62;63883;1212
"Lenovo";"Notebook";13.3;1920;1080;0;"Intel";"Core i7";2.7;16;"SDD";512;0;"Intel";"windows";1.4;79867;1213
"Dell";"Notebook";15.6;3840;2160;1;"Intel";"Core i5";2.3;8;"SDD";256;0;"Nvidia";"windows";2.04;119916;1214
"Lenovo";"Notebook";15.6;1920;1080;0;"AMD";"A12-Series 9720P";3.6;6;"SDD";256;0;"AMD";"windows";2.2;31839;1215
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A6-Series A6-9220";2.5;4;"SDD";256;0;"AMD";"windows";1.91;25515;1216
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.45;68198;1217
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"linux";2.4;19277;1218
"MSI";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.8;16;"SDD";256;1024;"Nvidia";"windows";2.7;79536;1219
"Dell";"2 in 1 Convertible";17.3;1920;1080;1;"Intel";"Core i7";2.7;16;"SDD";512;0;"Nvidia";"windows";2.77;95851;1220
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;12;"SDD";512;0;"Intel";"windows";1.4;122491;1221
"HP";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;4;"SDD";256;0;"Intel";"windows";1.54;58607;1222
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.3;8;"hybrid";1024;0;"AMD";"windows";2.5;42011;1223
"Dell";"Notebook";14.0;1366;768;0;"Intel";"Core i5";2.5;4;"HDD";500;0;"Intel";"windows";1.6;46620;1224
"HP";"2 in 1 Convertible";13.3;2560;1440;1;"Intel";"Core i7";2.6;8;"SDD";512;0;"Intel";"windows";1.48;108744;1225
"Asus";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";2.34;123876;1226
"Lenovo";"Ultrabook";14.0;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";256;0;"Intel";"windows";1.7;79867;1227
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"N/A";2.3;30529;1228
"MSI";"Gaming";14.0;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";256;1024;"Nvidia";"windows";1.7;94252;1229
"Dell";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i5";1.2;8;"SDD";256;0;"Intel";"windows";1.24;96597;1230
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"linux";2.2;17263;1231
"HP";"Notebook";15.6;1366;768;0;"AMD";"A6-Series 9220";2.5;4;"HDD";500;0;"AMD";"windows";1.86;21259;1232
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.3;6;"SDD";128;0;"Nvidia";"windows";2.4;30316;1233
"Lenovo";"Notebook";14.0;1920;1080;0;"Intel";"Core i5";2.3;8;"SDD";256;0;"Intel";"windows";1.9;57116;1234
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Pentium Quad";1.6;4;"HDD";500;0;"Intel";"windows";2.2;23656;1235
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.1;4;"HDD";1024;0;"Intel";"windows";2.0;18062;1236
"Asus";"Gaming";17.3;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";4.0;101232;1237
"HP";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.8;8;"HDD";1024;0;"Nvidia";"windows";2.62;47899;1238
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;8;"HDD";1024;0;"Intel";"windows";2.2;24456;1239
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";2.1;25414;1240
"Dell";"Gaming";15.6;3840;2160;0;"Intel";"Core i7";2.8;8;"SDD";128;1024;"Nvidia";"windows";2.62;79813;1241
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i5";2.5;8;"SDD";256;0;"Intel";"windows";1.95;74059;1242
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i3";2.0;4;"HDD";1024;0;"Nvidia";"windows";2.2;24935;1243
"HP";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.44;13267;1244
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"windows";2.2;44702;1245
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"SDD";256;0;"Intel";"windows";1.96;36177;1246
"HP";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";1.8;16;"SDD";512;0;"Intel";"windows";2.1;61752;1247
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"windows";2.2;19660;1248
"Lenovo";"Notebook";15.6;1366;768;0;"Intel";"Core i5";2.3;4;"HDD";500;0;"Intel";"N/A";2.1;21205;1249
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"Nvidia";"N/A";2.2;37776;1250
"Asus";"Notebook";14.0;1920;1080;0;"Intel";"Core i3";2.4;4;"SDD";256;0;"Intel";"windows";2.0;40972;1251
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;4;"hybrid";1024;0;"Intel";"windows";2.32;43956;1252
"Lenovo";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";512;0;"Nvidia";"windows";3.31;69530;1253
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;16;"SDD";128;1024;"Nvidia";"windows";1.91;114732;1254
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.3;4;"HDD";500;0;"Intel";"windows";2.07;34632;1255
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.0;4;"HDD";500;0;"Intel";"windows";2.29;26107;1256
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.5;8;"hybrid";1024;0;"AMD";"windows";2.32;47686;1257
"MSI";"Gaming";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"SDD";128;1024;"Nvidia";"windows";2.4;65481;1258
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i5";2.3;4;"SDD";128;0;"Intel";"windows";1.8;44383;1259
"Asus";"Ultrabook";13.3;1920;1080;0;"Intel";"Core M";0.9;8;"SDD";512;0;"Intel";"windows";1.2;38841;1260
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i3";2.4;6;"HDD";1024;0;"Intel";"windows";2.3;24456;1261
"Acer";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;4;"HDD";500;0;"Intel";"linux";2.4;15398;1262
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"HDD";500;0;"Intel";"windows";2.2;20193;1263
"Lenovo";"Notebook";15.6;1920;1080;0;"Intel";"Core i7";2.6;8;"HDD";1024;0;"Nvidia";"windows";2.6;47899;1264
"HP";"Notebook";15.6;1920;1080;0;"AMD";"A9-Series 9410";2.9;6;"hybrid";1024;0;"AMD";"windows";2.04;29303;1265
"Dell";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.7;8;"HDD";1024;0;"AMD";"linux";2.3;42943;1266
"HP";"Netbook";11.6;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";32;0;"Intel";"windows";1.17;11136;1267
"Asus";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;4;"HDD";500;0;"Nvidia";"windows";2.2;38379;1268
"Lenovo";"2 in 1 Convertible";14.0;1920;1080;1;"Intel";"Core i7";2.5;4;"SDD";128;0;"Intel";"windows";1.8;33993;1269
"Lenovo";"2 in 1 Convertible";13.3;3200;1800;1;"Intel";"Core i7";2.5;16;"SDD";512;0;"Intel";"windows";1.3;79867;1270
"Lenovo";"Notebook";14.0;1366;768;0;"Intel";"Celeron Dual";1.6;2;"Flash Storage";64;0;"Intel";"windows";1.5;12201;1271
"HP";"Notebook";15.6;1366;768;0;"Intel";"Core i7";2.5;6;"HDD";1024;0;"AMD";"windows";2.19;40706;1272
